DistNumber,Year,CycleSwitch,AfterSwitch,AvgSalary
4811550,2003,1,0,43639.82182
4811550,2004,1,0,40685.47711
4811550,2005,1,0,39821.11569
4811550,2006,1,0,39702.31328
4811550,2007,1,1,39770.37363
4811550,2008,1,1,38397.98962
4811550,2009,1,1,38769.63027
4811580,2003,0,0,44559.44206
4811580,2004,0,0,42289.42152
4811580,2005,0,0,43155.18411
4811580,2006,0,0,46367.59708
4811580,2007,0,1,46259.34144
4811580,2008,0,1,46097.98123
4811580,2009,0,1,47069.76127
4811610,2003,0,0,42778.69474
4811610,2004,0,0,42235.85646
4811610,2005,0,0,42452.30599
4811610,2006,0,0,44075.85526
4811610,2007,0,1,43838.87636
4811610,2008,0,1,43498.0099
4811610,2009,0,1,44551.53865
4811640,2003,0,0,43240.87353
4811640,2004,0,0,42404.55976
4811640,2005,0,0,40994.80218
4811640,2006,0,0,42919.38947
4811640,2007,0,1,42039.42966
4811640,2008,0,1,41021.98269
4811640,2009,0,1,41893.82797
4811680,2003,0,0,45780.9203
4811680,2004,0,0,46347.83513
4811680,2005,0,0,45897.50996
4811680,2006,0,0,48231.04421
4811680,2007,0,1,48316.25931
4811680,2008,0,1,48369.00128
4811680,2009,0,1,48411.87343
4811700,2003,0,0,41643.79169
4811700,2004,0,0,41099.28149
4811700,2005,0,0,40723.09237
4811700,2006,0,0,42172.10229
4811700,2007,0,1,42054.90799
4811700,2008,0,1,42515.9972
4811700,2009,0,1,42883.67148
4811730,2003,0,0,41490.53768
4811730,2004,0,0,40384.49374
4811730,2005,0,0,39805.70026
4811730,2006,0,0,39144.75591
4811730,2007,0,1,39090.55102
4811730,2008,0,1,38192.99534
4811730,2009,0,1,39416.34601
4811790,2003,0,0,43040.79884
4811790,2004,0,0,42866.29375
4811790,2005,0,0,42188.31344
4811790,2006,0,0,43105.94849
4811790,2007,0,1,43026.18863
4811790,2008,0,1,42766.98762
4811790,2009,0,1,43920.64538
4811820,2003,0,0,40712.49136
4811820,2004,0,0,41052.54805
4811820,2005,0,0,38976.30703
4811820,2006,0,0,43013.75743
4811820,2007,0,1,40791.0742
4811820,2008,0,1,39539.98625
4811820,2009,0,1,40969.7495
4811850,2003,0,0,39455.91091
4811850,2004,0,0,37735.1479
4811850,2005,0,0,38368.01023
4811850,2006,0,0,37301.38926
4811850,2007,0,1,37957.5529
4811850,2008,0,1,36625.0147
4811850,2009,0,1,36655.51984
4811910,2003,1,0,44743.14396
4811910,2004,1,0,43815.88799
4811910,2005,1,0,44729.32089
4811910,2006,1,0,46560.48503
4811910,2007,1,1,45322.0539
4811910,2008,1,1,45932.97839
4811910,2009,1,1,48008.79579
4811990,2003,0,0,39572.91928
4811990,2004,0,0,39233.10677
4811990,2005,0,0,38559.41575
4811990,2006,0,0,41705.71305
4811990,2007,0,1,39569.52285
4811990,2008,0,1,40429.00152
4811990,2009,0,1,41260.02148
4812060,2003,0,0,82744.75372
4812060,2004,0,0,40548.66361
4812060,2005,0,0,40393.0832
4812060,2006,0,0,42289.74417
4812060,2007,0,1,42935.56031
4812060,2008,0,1,42056.99359
4812060,2009,0,1,42467.04533
4812090,2003,1,0,43763.85344
4812090,2004,1,0,42362.40167
4812090,2005,1,0,40566.88137
4812090,2006,1,0,42178.45729
4812090,2007,1,1,41102.14285
4812090,2008,1,1,40097.01604
4812090,2009,1,1,40695.72179
4812120,2003,0,0,41272.92985
4812120,2004,0,0,41139.16247
4812120,2005,0,0,41039.9043
4812120,2006,0,0,42031.13145
4812120,2007,0,1,41548.14976
4812120,2008,0,1,42176.00366
4812120,2009,0,1,43783.09818
4812150,2003,1,0,46131.93275
4812150,2004,1,0,44539.8136
4812150,2005,1,0,43892.214
4812150,2006,1,0,45237.63268
4812150,2007,1,1,43918.17418
4812150,2008,1,1,43084.00186
4812150,2009,1,1,42431.17773
4812180,2003,0,0,47007.09278
4812180,2004,0,0,46287.40795
4812180,2005,0,0,44068.20574
4812180,2006,0,0,47062.9386
4812180,2007,0,1,46965.95735
4812180,2008,0,1,46494.99151
4812180,2009,0,1,47135.34518
4812220,2003,0,0,43511.12048
4812220,2004,0,0,42968.86276
4812220,2005,0,0,42385.19336
4812220,2006,0,0,45745.35115
4812220,2007,0,1,44353.85857
4812220,2008,0,1,43724.01327
4812220,2009,0,1,44847.72309
4812240,2003,0,0,44266.93453
4812240,2004,0,0,43900.25164
4812240,2005,0,0,42606.30876
4812240,2006,0,0,43302.07232
4812240,2007,0,1,43083.87859
4812240,2008,0,1,40390.00156
4812240,2009,0,1,41620.04913
4812330,2003,0,0,41200.37278
4812330,2004,0,0,42614.35476
4812330,2005,0,0,40627.39517
4812330,2006,0,0,42393.64233
4812330,2007,0,1,41079.49261
4812330,2008,0,1,38841.01799
4812330,2009,0,1,39948.15901
4812360,2003,0,0,43340.28804
4812360,2004,0,0,41876.77148
4812360,2005,0,0,41976.01203
4812360,2006,0,0,42150.91249
4812360,2007,0,1,41258.723
4812360,2008,0,1,40119.00978
4812360,2009,0,1,38035.42463
4812390,2003,0,0,43002.19103
4812390,2004,0,0,41849.3838
4812390,2005,0,0,40285.28907
4812390,2006,0,0,42698.92958
4812390,2007,0,1,43519.54487
4812390,2008,0,1,43793.99755
4812390,2009,0,1,44505.71805
4812420,2003,1,0,45952.91404
4812420,2004,1,0,46102.72942
4812420,2005,1,0,45501.47886
4812420,2006,1,0,46194.80018
4812420,2007,1,1,46726.98447
4812420,2008,1,1,45738.98217
4812420,2009,1,1,47321.36208
4812460,2003,0,0,42325.93623
4812460,2004,0,0,41755.93764
4812460,2005,0,0,43396.08149
4812460,2006,0,0,44278.33438
4812460,2007,0,1,44328.10587
4812460,2008,0,1,44561.99184
4812460,2009,0,1,45702.05087
4812480,2003,0,0,44078.58756
4812480,2004,0,0,42891.36081
4812480,2005,0,0,42539.19608
4812480,2006,0,0,46234.02559
4812480,2007,0,1,45839.11249
4812480,2008,0,1,45179.98863
4812480,2009,0,1,45986.58328
4812510,2003,0,0,43738.10962
4812510,2004,0,0,42138.97531
4812510,2005,0,0,41969.40736
4812510,2006,0,0,44517.85867
4812510,2007,0,1,44325.01993
4812510,2008,0,1,45275.00906
4812510,2009,0,1,46551.20562
4812540,2003,0,0,42646.5133
4812540,2004,0,0,43627.79583
4812540,2005,0,0,41654.7941
4812540,2006,0,0,39542.24881
4812540,2007,0,1,42482.35699
4812540,2008,0,1,40778.00543
4812540,2009,0,1,41334.3786
4812640,2003,0,0,43472.50538
4812640,2004,0,0,45493.97239
4812640,2005,0,0,44328.9091
4812640,2006,0,0,45487.76855
4812640,2007,0,1,43958.35895
4812640,2008,0,1,44605.0202
4812640,2009,0,1,46093.98082
4812660,2003,0,0,41698.79301
4812660,2004,0,0,39178.36855
4812660,2005,0,0,38854.20707
4812660,2006,0,0,40673.25673
4812660,2007,0,1,38613.65745
4812660,2008,0,1,39509.98186
4812660,2009,0,1,38810.76673
4812700,2003,0,0,47537.11858
4812700,2004,0,0,44911.45304
4812700,2005,0,0,44235.41023
4812700,2006,0,0,46082.42115
4812700,2007,0,1,44816.34081
4812700,2008,0,1,47141.99852
4812700,2009,0,1,48320.26826
4812750,2003,0,0,44504.44475
4812750,2004,0,0,44110.0001
4812750,2005,0,0,43375.18673
4812750,2006,0,0,44955.67629
4812750,2007,0,1,43591.65458
4812750,2008,0,1,42352.02016
4812750,2009,0,1,43681.04327
4812780,2003,0,0,46454.83585
4812780,2004,0,0,46580.38207
4812780,2005,0,0,45437.69164
4812780,2006,0,0,48503.46725
4812780,2007,0,1,48798.31996
4812780,2008,0,1,47726.99679
4812780,2009,0,1,48518.64175
4812810,2003,0,0,44816.85369
4812810,2004,0,0,44026.78687
4812810,2005,0,0,43240.99724
4812810,2006,0,0,44623.86881
4812810,2007,0,1,44558.84713
4812810,2008,0,1,43988.00777
4812810,2009,0,1,45577.00292
4812870,2003,1,0,42409.00841
4812870,2004,1,0,40761.83084
4812870,2005,1,0,41784.61901
4812870,2006,1,0,42923.64652
4812870,2007,1,1,42262.9731
4812870,2008,1,1,40068.99629
4812870,2009,1,1,40375.44404
4812990,2003,0,0,44743.14396
4812990,2004,0,0,44632.12556
4812990,2005,0,0,44787.58589
4812990,2006,0,0,49875.13736
4812990,2007,0,1,48180.29057
4812990,2008,0,1,46679.99486
4812990,2009,0,1,46623.62523
4813020,2003,0,0,49674.67584
4813020,2004,0,0,47493.52637
4813020,2005,0,0,47335.21876
4813020,2006,0,0,49592.12519
4813020,2007,0,1,50116.73063
4813020,2008,0,1,50100.00516
4813020,2009,0,1,51221.27322
4813050,2003,0,0,49393.88458
4813050,2004,0,0,48282.40386
4813050,2005,0,0,48145.88757
4813050,2006,0,0,49108.73228
4813050,2007,0,1,49378.20088
4813050,2008,0,1,50039.98283
4813050,2009,0,1,51274.69237
4813110,2003,0,0,45751.67738
4813110,2004,0,0,46443.5843
4813110,2005,0,0,45801.79458
4813110,2006,0,0,46075.03854
4813110,2007,0,1,44778.23277
4813110,2008,0,1,45223.00992
4813110,2009,0,1,46299.23981
4813170,2003,0,0,43195.24747
4813170,2004,0,0,43802.22607
4813170,2005,0,0,41974.89116
4813170,2006,0,0,44884.6489
4813170,2007,0,1,45538.37837
4813170,2008,0,1,45844.00889
4813170,2009,0,1,47348.85372
4813200,2003,1,0,40866.92456
4813200,2004,1,0,39630.96769
4813200,2005,1,0,39197.39114
4813200,2006,1,0,41054.85801
4813200,2007,1,1,41296.82885
4813200,2008,1,1,41044.01407
4813200,2009,1,1,42810.16075
4813230,2003,0,0,47633.05329
4813230,2004,0,0,47040.95121
4813230,2005,0,0,45719.31374
4813230,2006,0,0,47521.9338
4813230,2007,0,1,47531.40672
4813230,2008,0,1,47648.00092
4813230,2009,0,1,49748.44366
4813260,2003,0,0,41138.37781
4813260,2004,0,0,41344.39238
4813260,2005,0,0,40704.41626
4813260,2006,0,0,41865.75037
4813260,2007,0,1,41170.12925
4813260,2008,0,1,41121.98185
4813260,2009,0,1,43620.51526
4813290,2003,0,0,42565.77677
4813290,2004,0,0,42947.23166
4813290,2005,0,0,44540.11094
4813290,2006,0,0,45320.28182
4813290,2007,0,1,47119.39001
4813290,2008,0,1,46893.98986
4813290,2009,0,1,46215.77502
4813320,2003,0,0,40631.77363
4813320,2004,0,0,38327.92789
4813320,2005,0,0,38862.98992
4813320,2006,0,0,39963.05792
4813320,2007,0,1,41146.46053
4813320,2008,0,1,40158.01615
4813320,2009,0,1,41827.3589
4813350,2003,1,0,43140.24707
4813350,2004,1,0,42415.96542
4813350,2005,1,0,42355.49384
4813350,2006,1,0,43019.04948
4813350,2007,1,1,43059.15072
4813350,2008,1,1,45008.99912
4813350,2009,1,1,45586.52289
4813380,2003,1,0,38560.84993
4813380,2004,1,0,38747.45246
4813380,2005,1,0,38182.10621
4813380,2006,1,0,41824.40716
4813380,2007,1,1,40247.23378
4813380,2008,1,1,39017.99767
4813380,2009,1,1,38580.38213
4813410,2003,1,0,40465.60782
4813410,2004,1,0,40319.53499
4813410,2005,1,0,38913.61336
4813410,2006,1,0,41261.55611
4813410,2007,1,1,41440
4813410,2008,1,1,40242.01407
4813410,2009,1,1,44179.80165
4813440,2003,1,0,42653.50926
4813440,2004,1,0,42075.12662
4813440,2005,1,0,41776.88904
4813440,2006,1,0,42525.08057
4813440,2007,1,1,41651.13955
4813440,2008,1,1,40233.99391
4813440,2009,1,1,41373.69857
4813500,2003,0,0,40872.77104
4813500,2004,0,0,42557.33408
4813500,2005,0,0,40701.1168
4813500,2006,0,0,43529.96349
4813500,2007,0,1,43213.6652
4813500,2008,0,1,42822.0022
4813500,2009,0,1,44223.47316
4813530,2003,0,0,42740.11824
4813530,2004,0,0,41947.43931
4813530,2005,0,0,40437.09911
4813530,2006,0,0,41605.00859
4813530,2007,0,1,40292.58935
4813530,2008,0,1,40138.98672
4813530,2009,0,1,41494.01985
4813590,2003,1,0,47520.71016
4813590,2004,1,0,47540.29213
4813590,2005,1,0,47153.68907
4813590,2006,1,0,48864.96088
4813590,2007,1,1,49569.75982
4813590,2008,1,1,49995.00136
4813590,2009,1,1,51434.6957
4813620,2003,0,0,40415.31642
4813620,2004,0,0,39733.56261
4813620,2005,0,0,38644.08676
4813620,2006,0,0,40836.49741
4813620,2007,0,1,41084.62505
4813620,2008,0,1,38670.99946
4813620,2009,0,1,40225.13139
4813650,2003,1,0,42689.80908
4813650,2004,1,0,41323.85493
4813650,2005,1,0,40511.9049
4813650,2006,1,0,41685.55268
4813650,2007,1,1,42838.74916
4813650,2008,1,1,41909.01289
4813650,2009,1,1,42915.17377
4813680,2003,1,0,40460.93857
4813680,2004,1,0,39572.80606
4813680,2005,1,0,38316.30601
4813680,2006,1,0,41261.55611
4813680,2007,1,1,40428.53885
4813680,2008,1,1,39372.01434
4813680,2009,1,1,39706.47843
4813710,2003,0,0,46450.18429
4813710,2004,0,0,45066.46799
4813710,2005,0,0,42546.9048
4813710,2006,0,0,41826.52122
4813710,2007,0,1,48880.71464
4813710,2008,0,1,46677.01228
4813710,2009,0,1,47168.26137
4813740,2003,1,0,43767.35945
4813740,2004,1,0,43601.59147
4813740,2005,1,0,43226.69008
4813740,2006,1,0,44381.1499
4813740,2007,1,1,41160.86425
4813740,2008,1,1,38740.98632
4813740,2009,1,1,36353.16844
4813770,2003,0,0,41783.02509
4813770,2004,0,0,40186.13648
4813770,2005,0,0,37925.78335
4813770,2006,0,0,41096.18517
4813770,2007,0,1,37913.271
4813770,2008,0,1,38328.001
4813770,2009,0,1,41723.41609
4813800,2003,0,0,46071.08406
4813800,2004,0,0,45562.35736
4813800,2005,0,0,43061.69679
4813800,2006,0,0,45421.01159
4813800,2007,0,1,43595.77042
4813800,2008,0,1,46124.98209
4813800,2009,0,1,47504.94167
4813860,2003,0,0,42613.74516
4813860,2004,0,0,42104.75001
4813860,2005,0,0,40725.30611
4813860,2006,0,0,42780.53064
4813860,2007,0,1,41756.21639
4813860,2008,0,1,39986.99926
4813860,2009,0,1,40869.88667
4813890,2003,0,0,38943.46198
4813890,2004,0,0,37882.1888
4813890,2005,0,0,36458.40245
4813890,2006,0,0,38916.84215
4813890,2007,0,1,39504.63171
4813890,2008,0,1,39932.99907
4813890,2009,0,1,39477.74124
4813920,2003,0,0,37656.45444
4813920,2004,0,0,38178.61069
4813920,2005,0,0,36574.99658
4813920,2006,0,0,39892.0427
4813920,2007,0,1,40558.29364
4813920,2008,0,1,39884.01622
4813920,2009,0,1,40305.19505
4813960,2003,0,0,40127.5045
4813960,2004,0,0,39873.78575
4813960,2005,0,0,40465.685
4813960,2006,0,0,41359.0626
4813960,2007,0,1,40831.27915
4813960,2008,0,1,39702.99482
4813960,2009,0,1,40573.96182
4813980,2003,0,0,37352.25827
4813980,2004,0,0,37454.70457
4813980,2005,0,0,36911.59942
4813980,2006,0,0,38675.16707
4813980,2007,0,1,36611.36027
4813980,2008,0,1,37775.0066
4813980,2009,0,1,38023.3475
4814010,2003,1,0,41136.02392
4814010,2004,1,0,40555.50882
4814010,2005,1,0,38995.00838
4814010,2006,1,0,40340.41967
4814010,2007,1,1,38819.68784
4814010,2008,1,1,37725.00092
4814010,2009,1,1,38878.70766
4814070,2003,0,0,40668.02055
4814070,2004,0,0,38993.7068
4814070,2005,0,0,38567.1021
4814070,2006,0,0,40569.39615
4814070,2007,0,1,39079.21965
4814070,2008,0,1,39539.98625
4814070,2009,0,1,40616.97402
4814130,2003,0,0,38569.05151
4814130,2004,0,0,39098.56697
4814130,2005,0,0,37781.70785
4814130,2006,0,0,40952.0538
4814130,2007,0,1,40172.07385
4814130,2008,0,1,38475.00364
4814130,2009,0,1,38457.90868
4814160,2003,0,0,42079.05915
4814160,2004,0,0,39926.22086
4814160,2005,0,0,39066.51304
4814160,2006,0,0,41125.86451
4814160,2007,0,1,41175.27301
4814160,2008,0,1,38701.99068
4814160,2009,0,1,40023.7779
4814190,2003,0,0,40686.75756
4814190,2004,0,0,40580.57909
4814190,2005,0,0,39496.60785
4814190,2006,0,0,42191.17015
4814190,2007,0,1,42299.02123
4814190,2008,0,1,38797.9994
4814190,2009,0,1,39868.04414
4814250,2003,0,0,40889.14563
4814250,2004,0,0,40226.05208
4814250,2005,0,0,40450.29009
4814250,2006,0,0,40853.44187
4814250,2007,0,1,39706.5163
4814250,2008,0,1,40131.98218
4814250,2009,0,1,41092.65801
4814280,2003,0,0,49949.6316
4814280,2004,0,0,49817.99742
4814280,2005,0,0,48671.71577
4814280,2006,0,0,49351.46059
4814280,2007,0,1,49006.3669
4814280,2008,0,1,48249.99858
4814280,2009,0,1,49664.8705
4814310,2003,0,0,48586.56879
4814310,2004,0,0,47461.60529
4814310,2005,0,0,46552.00473
4814310,2006,0,0,48959.27953
4814310,2007,0,1,49235.01763
4814310,2008,0,1,49129.9994
4814310,2009,0,1,49844.46761
4814370,2003,0,0,46770.76517
4814370,2004,0,0,45830.28279
4814370,2005,0,0,46434.2839
4814370,2006,0,0,47160.47992
4814370,2007,0,1,46589.97832
4814370,2008,0,1,45784.02027
4814370,2009,0,1,48130.73784
4814400,2003,0,0,42136.36324
4814400,2004,0,0,41155.13355
4814400,2005,0,0,39326.11981
4814400,2006,0,0,40965.80344
4814400,2007,0,1,40842.57324
4814400,2008,0,1,39295.00354
4814400,2009,0,1,40297.46975
4814430,2003,0,0,46589.40071
4814430,2004,0,0,46727.47466
4814430,2005,0,0,46725.7813
4814430,2006,0,0,49691.73321
4814430,2007,0,1,48926.04668
4814430,2008,0,1,48671.99428
4814430,2009,0,1,49012.34949
4814450,2003,0,0,42931.99811
4814450,2004,0,0,41638.50999
4814450,2005,0,0,40536.09774
4814450,2006,0,0,42299.30361
4814450,2007,0,1,40778.74432
4814450,2008,0,1,39671.01286
4814450,2009,0,1,40692.57826
4814490,2003,0,0,42268.57588
4814490,2004,0,0,42349.87954
4814490,2005,0,0,41999.11653
4814490,2006,0,0,43624.301
4814490,2007,0,1,44041.77886
4814490,2008,0,1,43988.00777
4814490,2009,0,1,44675.17903
4814520,2003,0,0,41608.69877
4814520,2004,0,0,41734.28033
4814520,2005,0,0,39518.61144
4814520,2006,0,0,40716.72367
4814520,2007,0,1,41897.30403
4814520,2008,0,1,42169.00559
4814520,2009,0,1,41850.10219
4814550,2003,0,0,40460.93857
4814550,2004,0,0,40001.45488
4814550,2005,0,0,38944.39047
4814550,2006,0,0,41129.04151
4814550,2007,0,1,41425.57761
4814550,2008,0,1,39145.98786
4814550,2009,0,1,39379.22423
4814580,2003,0,0,44719.72405
4814580,2004,0,0,43364.47431
4814580,2005,0,0,41805.50506
4814580,2006,0,0,43250.11176
4814580,2007,0,1,41194.83302
4814580,2008,0,1,40707.98774
4814580,2009,0,1,44760.51418
4814600,2003,0,0,39051.0918
4814600,2004,0,0,39087.196
4814600,2005,0,0,37995.10998
4814600,2006,0,0,40431.58486
4814600,2007,0,1,39761.08236
4814600,2008,0,1,39681.98601
4814600,2009,0,1,40791.19091
4814640,2003,0,0,41740.92761
4814640,2004,0,0,40399.32422
4814640,2005,0,0,39362.4032
4814640,2006,0,0,41986.58166
4814640,2007,0,1,40621.15766
4814640,2008,0,1,39269.00475
4814640,2009,0,1,40600.97947
4814670,2003,0,0,47834.26184
4814670,2004,0,0,47306.56202
4814670,2005,0,0,46403.51729
4814670,2006,0,0,46903.91911
4814670,2007,0,1,46597.22124
4814670,2008,0,1,46125.99383
4814670,2009,0,1,46937.52417
4814700,2003,0,0,43646.85586
4814700,2004,0,0,42420.53663
4814700,2005,0,0,40301.81265
4814700,2006,0,0,42310.96341
4814700,2007,0,1,41773.70184
4814700,2008,0,1,41393.98446
4814700,2009,0,1,43749.2064
4814730,2003,0,0,46842.1415
4814730,2004,0,0,45765.29265
4814730,2005,0,0,46639.99077
4814730,2006,0,0,46898.64114
4814730,2007,0,1,48382.19576
4814730,2008,0,1,49777.01304
4814730,2009,0,1,49334.89641
4814760,2003,0,0,42245.20228
4814760,2004,0,0,41070.79636
4814760,2005,0,0,40890.3155
4814760,2006,0,0,42302.49057
4814760,2007,0,1,41328.74199
4814760,2008,0,1,41232.99783
4814760,2009,0,1,42348.06212
4814790,2003,0,0,42492.04102
4814790,2004,0,0,41417.32157
4814790,2005,0,0,41412.81897
4814790,2006,0,0,43090.04223
4814790,2007,0,1,42464.8584
4814790,2008,0,1,43111.0052
4814790,2009,0,1,43705.04458
4814820,2003,0,0,42867.64283
4814820,2004,0,0,42047.76961
4814820,2005,0,0,40742.90383
4814820,2006,0,0,42597.16741
4814820,2007,0,1,44026.32501
4814820,2008,0,1,43268.01646
4814820,2009,0,1,44454.77203
4814850,2003,0,0,39930.94263
4814850,2004,0,0,39519.25214
4814850,2005,0,0,38442.801
4814850,2006,0,0,41465.06342
4814850,2007,0,1,41362.73097
4814850,2008,0,1,42272.00241
4814850,2009,0,1,44473.55715
4814880,2003,0,0,39110.76182
4814880,2004,0,0,37055.71394
4814880,2005,0,0,37546.29424
4814880,2006,0,0,37444.49016
4814880,2007,0,1,35995.42195
4814880,2008,0,1,38356.99804
4814880,2009,0,1,38125.81638
4814920,2003,1,0,42338.7743
4814920,2004,1,0,42892.50615
4814920,2005,1,0,42179.50314
4814920,2006,1,0,42939.53231
4814920,2007,1,1,46061.59468
4814920,2008,1,1,45705.01474
4814920,2009,1,1,46191.58429
4814970,2003,0,0,42871.1588
4814970,2004,0,0,41156.27178
4814970,2005,0,0,40434.90103
4814970,2006,0,0,41551.9934
4814970,2007,0,1,41291.66991
4814970,2008,0,1,40510.01183
4814970,2009,0,1,42184.8937
4815000,2003,0,0,46879.54701
4815000,2004,0,0,46450.45008
4815000,2005,0,0,46340.80775
4815000,2006,0,0,48249.07829
4815000,2007,0,1,48645.86839
4815000,2008,0,1,48244.01703
4815000,2009,0,1,48862.77067
4815120,2003,0,0,41781.86953
4815120,2004,0,0,40285.32749
4815120,2005,0,0,39546.09546
4815120,2006,0,0,42384.10199
4815120,2007,0,1,38369.54706
4815120,2008,0,1,38549.01036
4815120,2009,0,1,40702.74709
4815150,2003,0,0,41646.13492
4815150,2004,0,0,41299.94028
4815150,2005,0,0,38969.69121
4815150,2006,0,0,42094.71265
4815150,2007,0,1,41747.97409
4815150,2008,0,1,40128.997
4815150,2009,0,1,41053.29192
4815180,2003,0,0,41408.63278
4815180,2004,0,0,41153.99536
4815180,2005,0,0,40499.8139
4815180,2006,0,0,41400.41961
4815180,2007,0,1,39722.9919
4815180,2008,0,1,39607.99497
4815180,2009,0,1,40373.74986
4815210,2003,0,0,49496.8706
4815210,2004,0,0,48754.36164
4815210,2005,0,0,48141.47989
4815210,2006,0,0,50172.96913
4815210,2007,0,1,50405.092
4815210,2008,0,1,50180.00338
4815210,2009,0,1,51318.52492
4815240,2003,0,0,47139.30111
4815240,2004,0,0,47859.49541
4815240,2005,0,0,45111.01596
4815240,2006,0,0,46509.62637
4815240,2007,0,1,46893.8557
4815240,2008,0,1,46043.98302
4815240,2009,0,1,46669.26737
4815270,2003,0,0,49687.56309
4815270,2004,0,0,49466.85802
4815270,2005,0,0,48493.52311
4815270,2006,0,0,49532.75856
4815270,2007,0,1,49993.09424
4815270,2008,0,1,47811.00216
4815270,2009,0,1,50379.76546
4815300,2003,0,0,41020.18314
4815300,2004,0,0,41638.50999
4815300,2005,0,0,39496.60785
4815300,2006,0,0,41592.27402
4815300,2007,0,1,41087.72049
4815300,2008,0,1,40217.99675
4815300,2009,0,1,41504.19105
